itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort,starting_index,copied,remove,positive_avg_adjuster,negative_avg_adjuster
ITEM00638,2025-07-03 10:50:47,2025-09-23 07:27:39,disposed,Topwear,Shirt,T-Shirt,Unisex,0,"0,58,0,0,42,0,0,0",Grey,S,Adidas,bulkWholesale,22.65,0.0,none,637,False,False,1.2,-0.4
ITEM00639,2025-06-26 04:38:26,2025-07-18 00:39:01,sold,Accessories,General,Handbag,Unisex,6,"100,0,0,0,0,0,0,0",Multicolor,M,Patagonia,donation,5.57,9.71,minor,638,False,True,,-0.405
ITEM00640,2025-07-05 13:35:52,2025-08-31 19:28:00,disposed,Topwear,Jacket,Hoodie,Kids,1,"76,0,0,0,0,0,0,24",Green,42,Adidas,donation,18.3,0.0,heavy,639,False,False,0.5166666666666666,
ITEM00641,2025-06-22 20:37:54,2025-08-13 06:32:34,sold,Topwear,Jacket,Winter Coat,Kids,4,"100,0,0,0,0,0,0,0",Beige,L,Nike,userSellIn,4.58,16.34,minor,640,False,False,0.4783333333333333,
ITEM00642,2025-06-18 14:36:09,2025-08-19 22:32:51,sold,Bottomwear,Pants,Chinos,Women,7,"0,43,0,0,0,0,0,57",Beige,42,Uniqlo,userSellIn,28.57,90.95,moderate,641,False,False,0.1,
ITEM00643,2025-06-13 15:48:22,2025-09-19 09:47:52,disposed,One-Piece,Dress,Casual Dress,Men,1,"0,80,0,0,20,0,0,0",Green,42,Zara,bulkWholesale,14.94,0.0,minor,642,False,False,0.15,-0.3
ITEM00644,2025-06-15 15:29:40,2025-07-22 03:38:01,sold,Bottomwear,Skirt,Maxi Skirt,Kids,9,"0,0,17,0,0,0,83,0",Grey,S,Nike,userSellIn,1.94,6.54,moderate,643,False,False,0.2,-0.1
ITEM00645,2025-06-18 12:12:10,2025-09-18 23:50:14,disposed,Bottomwear,Pants,Shorts,Kids,1,"0,0,0,0,0,0,0,100",Black,S,Gucci,userSellIn,18.98,0.0,moderate,644,False,False,0.175,
ITEM00646,2025-06-09 07:32:00,2025-09-17 08:16:56,sold,One-Piece,Dress,Summer Dress,Men,9,"0,0,0,0,0,100,0,0",Black,XS,Gucci,userSellIn,18.12,29.05,heavy,645,False,False,,-0.2
ITEM00647,2025-06-15 18:41:43,2025-09-27 20:04:50,disposed,Bottomwear,Skirt,Mini Skirt,Men,1,"0,0,0,0,49,0,51,0",White,36,Gucci,bulkWholesale,3.88,0.0,minor,646,False,False,0.15,-0.3
ITEM00648,2025-06-27 16:33:22,2025-08-03 01:25:31,sold,Accessories,General,Belt,Unisex,8,"100,0,0,0,0,0,0,0",Beige,S,Gucci,userSellIn,18.85,48.58,heavy,647,False,False,,-0.2866666666666667
ITEM00649,2025-06-19 13:32:11,2025-07-21 17:20:34,recycled,Accessories,General,Belt,Men,2,"79,0,0,0,0,0,21,0",Grey,44,Levi's,bulkWholesale,16.79,0.0,heavy,648,False,False,,-0.355
ITEM00650,2025-06-18 18:10:38,2025-07-26 14:20:45,sold,Bottomwear,Skirt,Mini Skirt,Women,3,"0,0,0,0,87,0,13,0",White,XS,Uniqlo,donation,28.92,106.35,minor,649,False,False,0.1,
ITEM00651,2025-07-02 11:55:12,2025-07-19 18:15:27,recycled,Footwear,Shoes,Sneakers,Men,0,"0,0,0,0,0,0,33,67",Red,M,H&M,bulkWholesale,28.72,0.0,heavy,650,False,False,,-0.1585
ITEM00652,2025-06-14 04:14:01,2025-09-14 21:20:13,recycled,Topwear,Jacket,Blazer,Unisex,1,"0,0,10,0,0,0,0,90",Beige,36,Patagonia,donation,22.72,0.0,moderate,651,False,True,0.6749999999999999,-0.4
ITEM00653,2025-06-28 21:10:21,2025-09-17 13:52:55,sold,Accessories,General,Scarf,Men,10,"0,0,0,0,57,0,43,0",Beige,40,Levi's,bulkWholesale,14.43,45.91,moderate,652,False,False,,-0.42
ITEM00654,2025-06-28 04:16:50,2025-08-30 12:14:42,recycled,Bottomwear,Skirt,Maxi Skirt,Kids,2,"0,0,0,0,100,0,0,0",Black,XL,H&M,donation,10.26,0.0,minor,653,False,False,0.2,
ITEM00655,2025-07-01 23:03:57,2025-09-06 14:54:23,recycled,Topwear,Shirt,T-Shirt,Women,1,"93,7,0,0,0,0,0,0",Black,38,Nike,bulkWholesale,18.12,0.0,minor,654,False,False,0.48333333333333334,
ITEM00656,2025-06-17 23:18:48,2025-09-07 18:38:55,recycled,One-Piece,Dress,Casual Dress,Unisex,2,"0,0,100,0,0,0,0,0",Blue,44,Adidas,bulkWholesale,22.87,0.0,minor,655,False,False,,-0.4
ITEM00657,2025-07-02 23:33:44,2025-09-10 10:15:24,sold,Bottomwear,Skirt,Maxi Skirt,Kids,3,"0,0,0,36,64,0,0,0",White,Kids,H&M,donation,2.62,7.53,moderate,656,False,False,0.2,
ITEM00658,2025-06-09 16:07:32,2025-09-03 14:55:46,sold,One-Piece,Dress,Summer Dress,Unisex,6,"0,100,0,0,0,0,0,0",Grey,36,Nike,donation,29.34,89.93,minor,657,False,True,,-0.4
ITEM00659,2025-06-19 16:34:28,2025-09-08 15:15:52,sold,Accessories,General,Handbag,Women,3,"0,0,51,0,0,49,0,0",Grey,40,Levi's,donation,8.91,31.53,minor,658,False,True,0.1,-0.41
ITEM00660,2025-06-27 09:14:22,2025-09-25 18:01:15,sold,Bottomwear,Skirt,Maxi Skirt,Kids,5,"0,50,0,0,0,50,0,0",Black,34,Nike,userSellIn,25.36,72.56,moderate,659,False,False,0.2,
ITEM00661,2025-07-04 17:31:26,2025-07-21 18:45:39,sold,One-Piece,Dress,Summer Dress,Men,10,"32,0,0,0,68,0,0,0",Beige,42,H&M,donation,15.18,43.72,none,660,False,False,,-0.42500000000000004
ITEM00662,2025-06-17 02:42:36,2025-09-09 23:07:57,sold,Accessories,General,Handbag,Women,10,"0,10,0,0,0,90,0,0",Beige,34,Zara,bulkWholesale,15.08,30.98,moderate,661,False,False,0.1,-0.48
ITEM00663,2025-06-16 17:56:26,2025-07-28 03:52:24,sold,Bottomwear,Skirt,Mini Skirt,Unisex,6,"0,0,0,19,0,0,81,0",Green,L,Nike,userSellIn,2.94,8.92,moderate,662,False,False,,-0.4
ITEM00664,2025-06-20 16:11:47,2025-08-10 14:23:06,sold,One-Piece,Dress,Summer Dress,Women,6,"0,0,0,0,100,0,0,0",White,L,Zara,userSellIn,2.17,5.52,minor,663,False,False,0.1,
ITEM00665,2025-06-10 12:42:05,2025-08-22 14:04:04,sold,Accessories,General,Scarf,Men,7,"100,0,0,0,0,0,0,0",White,40,Levi's,bulkWholesale,6.47,22.55,moderate,664,False,False,,-0.355
ITEM00666,2025-06-30 06:58:38,2025-09-05 07:36:30,disposed,Bottomwear,Pants,Chinos,Men,1,"0,0,0,100,0,0,0,0",Multicolor,38,Nike,donation,13.93,0.0,moderate,665,False,False,0.15,-0.3
ITEM00667,2025-06-22 03:15:56,2025-09-07 11:05:38,sold,One-Piece,Dress,Casual Dress,Unisex,5,"0,100,0,0,0,0,0,0",Grey,XS,Gucci,userSellIn,2.02,4.33,heavy,666,False,True,,-0.4
ITEM00668,2025-06-11 09:41:48,2025-07-18 08:55:17,sold,One-Piece,Dress,Evening Dress,Women,6,"0,0,100,0,0,0,0,0",Red,38,Adidas,donation,24.86,79.23,none,667,False,False,0.1,
ITEM00669,2025-06-15 02:32:05,2025-09-14 22:45:26,sold,Footwear,Shoes,Sneakers,Kids,7,"0,0,0,0,100,0,0,0",Black,XS,Adidas,bulkWholesale,4.54,10.74,none,668,False,False,0.2,-0.017
ITEM00670,2025-07-04 01:00:23,2025-09-20 02:19:01,sold,Footwear,Shoes,Boots,Kids,10,"0,100,0,0,0,0,0,0",Black,40,Zara,donation,8.37,22.27,none,669,False,False,0.2,-0.28350000000000003
ITEM00671,2025-07-05 09:17:14,2025-08-06 04:37:23,sold,Topwear,Shirt,Blouse,Unisex,5,"0,0,0,0,0,100,0,0",White,40,Nike,bulkWholesale,27.95,80.24,heavy,670,False,True,1.2,-0.4
ITEM00672,2025-06-30 17:09:15,2025-07-19 09:54:06,sold,Accessories,General,Belt,Men,7,"60,0,0,40,0,0,0,0",Black,40,Gucci,userSellIn,1.93,6.38,minor,671,False,True,,-0.355
ITEM00673,2025-06-29 00:06:13,2025-08-25 09:40:33,sold,Accessories,General,Belt,Kids,8,"46,0,0,0,0,54,0,0",Beige,Kids,Uniqlo,donation,25.02,67.51,none,672,False,False,0.2,-0.22999999999999998
ITEM00674,2025-06-20 15:37:01,2025-08-18 20:51:44,sold,Bottomwear,Skirt,Maxi Skirt,Men,7,"0,0,100,0,0,0,0,0",Red,XS,Nike,donation,23.66,40.6,heavy,673,False,True,,-0.3
ITEM00675,2025-06-19 03:39:14,2025-07-29 05:17:19,sold,Topwear,Shirt,Polo,Men,3,"0,0,0,100,0,0,0,0",Blue,38,Uniqlo,donation,9.82,37.95,none,674,False,False,1.2,-0.3
ITEM00676,2025-07-03 23:54:03,2025-09-20 11:15:51,sold,Bottomwear,Pants,Chinos,Kids,6,"0,0,0,0,0,0,100,0",Red,XL,Nike,bulkWholesale,4.53,15.73,none,675,False,False,0.2,
ITEM00677,2025-06-19 19:05:34,2025-08-31 05:02:20,sold,Bottomwear,Skirt,Mini Skirt,Kids,8,"100,0,0,0,0,0,0,0",Multicolor,XS,Zara,donation,14.93,55.64,heavy,676,False,False,0.2,-0.05
ITEM00678,2025-06-26 18:09:30,2025-07-19 13:44:25,sold,Bottomwear,Pants,Jeans,Kids,6,"0,0,0,0,96,4,0,0",Multicolor,L,H&M,userSellIn,25.21,95.33,minor,677,False,False,0.2,
ITEM00679,2025-06-11 12:01:44,2025-08-03 21:49:47,sold,Footwear,Shoes,Boots,Kids,8,"0,0,0,0,100,0,0,0",Black,44,Nike,userSellIn,20.57,75.2,none,678,False,False,0.2,-0.0335
ITEM00680,2025-06-19 00:53:47,2025-08-03 11:22:14,sold,Topwear,Jacket,Hoodie,Women,9,"0,0,0,0,100,0,0,0",Red,36,Uniqlo,bulkWholesale,10.89,34.22,minor,679,False,True,0.65,-0.1
ITEM00681,2025-06-07 10:32:40,2025-09-20 05:59:35,sold,Topwear,Jacket,Hoodie,Men,9,"0,0,0,0,0,100,0,0",Multicolor,M,Patagonia,bulkWholesale,25.84,74.21,heavy,680,False,False,1.2,-0.2
ITEM00682,2025-06-15 04:28:12,2025-08-11 20:30:36,recycled,Accessories,General,Scarf,Kids,2,"0,0,100,0,0,0,0,0",Red,L,Uniqlo,donation,17.99,0.0,heavy,681,False,True,0.2,-0.41
ITEM00683,2025-07-02 05:43:12,2025-09-23 01:04:48,sold,Accessories,General,Scarf,Men,4,"0,5,0,0,0,0,95,0",Green,42,Nike,bulkWholesale,20.33,31.58,minor,682,False,False,0.035,-0.355
ITEM00684,2025-06-08 12:13:24,2025-08-19 22:55:58,sold,Footwear,Shoes,Heels,Women,8,"0,0,36,0,0,0,64,0",Blue,44,Levi's,userSellIn,27.76,44.67,minor,683,False,False,0.1,-0.0335
ITEM00685,2025-06-28 20:53:52,2025-09-21 08:05:41,sold,Footwear,Shoes,Sneakers,Men,6,"0,0,100,0,0,0,0,0",Blue,XS,H&M,userSellIn,25.77,70.19,minor,684,False,True,,-0.1585
ITEM00686,2025-06-28 17:12:33,2025-07-21 14:52:39,sold,One-Piece,Dress,Casual Dress,Kids,8,"0,100,0,0,0,0,0,0",Beige,36,Uniqlo,bulkWholesale,16.75,57.01,none,685,False,False,0.2,-0.05
ITEM00687,2025-06-15 21:05:32,2025-09-24 08:09:06,sold,Footwear,Shoes,Boots,Unisex,6,"0,0,0,0,100,0,0,0",Grey,42,Adidas,userSellIn,1.22,2.3,heavy,686,False,False,,-0.20850000000000002
ITEM00688,2025-06-18 20:17:55,2025-08-04 19:47:37,sold,Topwear,Shirt,Blouse,Women,6,"0,0,0,100,0,0,0,0",Black,44,Adidas,userSellIn,20.36,57.96,minor,687,False,False,0.65,
ITEM00689,2025-06-13 23:58:41,2025-09-09 01:24:18,sold,Accessories,General,Handbag,Men,6,"0,0,53,47,0,0,0,0",Beige,40,Nike,donation,4.56,12.37,heavy,688,False,False,,-0.355
ITEM00690,2025-06-12 03:40:50,2025-10-01 11:41:40,recycled,Topwear,Jacket,Winter Coat,Women,1,"0,0,66,0,0,0,34,0",Multicolor,38,Levi's,donation,16.96,0.0,minor,689,False,False,0.48333333333333334,
ITEM00691,2025-06-19 01:43:27,2025-08-28 19:08:42,sold,Footwear,Shoes,Boots,Unisex,5,"0,0,0,0,0,44,56,0",Blue,L,Gucci,userSellIn,9.68,31.62,none,690,False,False,,-0.20850000000000002
ITEM00692,2025-06-14 03:19:59,2025-09-11 08:21:37,sold,One-Piece,Dress,Summer Dress,Women,7,"0,0,0,100,0,0,0,0",Multicolor,Kids,Adidas,bulkWholesale,4.5,12.11,moderate,691,False,False,0.1,
ITEM00693,2025-06-12 09:08:06,2025-09-13 10:00:14,sold,Footwear,Shoes,Heels,Men,5,"0,0,0,100,0,0,0,0",Beige,XS,Levi's,bulkWholesale,0.74,1.42,minor,692,False,False,,-0.1585
ITEM00694,2025-06-30 12:09:19,2025-09-30 05:01:26,sold,Bottomwear,Pants,Shorts,Unisex,3,"0,0,0,0,0,0,0,100",Blue,XS,H&M,userSellIn,28.33,110.33,none,693,False,True,,-0.4
ITEM00695,2025-06-20 16:39:45,2025-09-06 15:49:11,recycled,Accessories,General,Belt,Women,0,"0,0,0,0,0,100,0,0",White,Kids,Levi's,bulkWholesale,19.69,0.0,heavy,694,False,False,0.1,-0.41
ITEM00696,2025-06-17 18:01:19,2025-07-27 12:02:41,sold,One-Piece,Dress,Evening Dress,Women,4,"0,0,0,0,0,25,75,0",Black,40,Zara,donation,19.08,52.8,heavy,695,False,False,0.0675,
ITEM00697,2025-06-23 05:52:12,2025-07-22 17:26:49,disposed,Topwear,Jacket,Blazer,Unisex,0,"0,100,0,0,0,0,0,0",Multicolor,40,Adidas,bulkWholesale,15.72,0.0,moderate,696,False,False,1.2,-0.4
ITEM00698,2025-07-01 14:24:48,2025-08-28 10:57:24,sold,Bottomwear,Skirt,Mini Skirt,Women,9,"0,5,0,95,0,0,0,0",Red,XS,Gucci,donation,20.14,42.78,heavy,697,False,False,0.1,-0.1
ITEM00699,2025-07-01 09:59:50,2025-08-20 08:10:04,sold,Accessories,General,Scarf,Kids,5,"0,0,0,0,0,100,0,0",Blue,34,Nike,bulkWholesale,24.44,57.07,minor,698,False,True,0.2,-0.41
ITEM00700,2025-06-27 23:24:47,2025-08-04 17:32:56,sold,Bottomwear,Skirt,Maxi Skirt,Men,5,"0,0,0,0,0,0,10,90",Grey,M,Nike,donation,23.02,75.61,minor,699,False,True,,-0.3
ITEM00701,2025-06-08 03:29:08,2025-07-17 19:33:01,sold,Accessories,General,Handbag,Women,7,"0,0,0,21,0,79,0,0",Multicolor,44,Patagonia,userSellIn,7.21,22.07,moderate,700,False,False,0.1,-0.41
ITEM00702,2025-06-20 07:09:28,2025-09-14 04:18:04,disposed,One-Piece,Dress,Evening Dress,Men,1,"0,0,0,100,0,0,0,0",Multicolor,44,Patagonia,bulkWholesale,23.47,0.0,none,701,False,False,0.15,-0.3
ITEM00703,2025-06-14 12:18:33,2025-09-23 10:37:47,sold,One-Piece,Dress,Summer Dress,Women,5,"89,0,0,0,0,0,11,0",Blue,38,Patagonia,userSellIn,27.0,47.6,moderate,702,False,False,0.1,
ITEM00704,2025-06-24 15:42:21,2025-09-24 16:01:34,sold,Topwear,Jacket,Blazer,Men,5,"0,0,0,0,100,0,0,0",Green,XS,Patagonia,userSellIn,11.56,19.16,minor,703,False,False,1.2,-0.3
ITEM00705,2025-06-16 08:15:08,2025-07-25 11:50:10,sold,Footwear,Shoes,Heels,Kids,9,"0,100,0,0,0,0,0,0",White,M,H&M,userSellIn,17.91,56.79,heavy,704,False,False,0.2,-0.0585
ITEM00706,2025-06-08 05:45:13,2025-07-22 13:39:07,sold,Bottomwear,Pants,Jeans,Women,10,"0,0,0,21,0,79,0,0",White,34,Zara,donation,12.92,40.64,heavy,705,False,False,0.1,-0.55
ITEM00707,2025-06-29 13:26:50,2025-08-27 08:04:07,sold,One-Piece,Dress,Summer Dress,Unisex,8,"0,0,34,0,0,0,0,66",Black,XS,Nike,userSellIn,11.08,26.85,moderate,706,False,False,,-0.225
ITEM00708,2025-06-29 13:51:24,2025-09-10 14:41:43,disposed,Footwear,Shoes,Sneakers,Unisex,0,"0,0,100,0,0,0,0,0",White,34,Patagonia,userSellIn,5.87,0.0,moderate,707,False,False,,-0.20850000000000002
ITEM00709,2025-06-18 22:53:01,2025-09-23 00:36:54,disposed,One-Piece,Dress,Evening Dress,Kids,1,"0,0,70,30,0,0,0,0",Beige,36,Levi's,userSellIn,10.33,0.0,none,708,False,False,0.175,
ITEM00710,2025-06-13 09:39:55,2025-08-22 00:53:00,sold,Footwear,Shoes,Heels,Kids,4,"62,0,0,0,38,0,0,0",Red,40,Adidas,bulkWholesale,15.73,31.62,moderate,709,False,False,0.11750000000000001,-0.017
ITEM00711,2025-06-29 23:53:00,2025-08-29 02:01:14,sold,One-Piece,Dress,Evening Dress,Unisex,3,"0,37,63,0,0,0,0,0",Grey,36,Levi's,userSellIn,21.78,40.84,minor,710,False,False,,-0.4
ITEM00712,2025-06-13 04:53:25,2025-08-20 00:10:21,sold,One-Piece,Dress,Evening Dress,Men,8,"41,0,59,0,0,0,0,0",White,Kids,Nike,donation,11.87,30.93,none,711,False,False,,-0.175
ITEM00713,2025-06-10 06:47:14,2025-09-01 11:09:24,sold,Topwear,Jacket,Hoodie,Kids,5,"18,0,0,0,0,82,0,0",Blue,S,Patagonia,bulkWholesale,12.95,25.29,heavy,712,False,False,0.7,
ITEM00714,2025-06-09 06:40:57,2025-09-26 21:27:07,sold,One-Piece,Dress,Summer Dress,Kids,5,"0,0,8,0,0,0,92,0",White,Kids,Zara,userSellIn,14.56,36.62,none,713,False,False,0.2,
ITEM00715,2025-06-18 04:09:55,2025-08-15 11:20:16,sold,Accessories,General,Belt,Kids,10,"0,0,0,0,0,59,0,41",Multicolor,40,Uniqlo,userSellIn,1.51,4.54,heavy,714,False,False,0.2,-0.48
ITEM00716,2025-06-10 19:44:25,2025-09-23 09:21:06,sold,Bottomwear,Pants,Shorts,Kids,8,"0,0,0,12,0,0,0,88",Multicolor,L,Zara,userSellIn,16.02,26.22,heavy,715,False,False,0.2,-0.05
ITEM00717,2025-06-25 08:40:08,2025-07-20 22:43:48,sold,One-Piece,Dress,Summer Dress,Women,8,"0,0,0,0,83,0,17,0",Multicolor,34,Patagonia,userSellIn,1.76,4.09,moderate,716,False,False,0.1,-0.05
ITEM00718,2025-06-11 09:17:44,2025-07-30 10:57:38,sold,Topwear,Shirt,Blouse,Men,10,"0,0,0,0,0,100,0,0",Multicolor,38,Uniqlo,userSellIn,17.38,30.49,none,717,False,False,1.2,-0.42500000000000004
ITEM00719,2025-06-29 00:22:20,2025-08-31 14:37:35,sold,Bottomwear,Pants,Chinos,Kids,4,"0,100,0,0,0,0,0,0",Blue,Kids,Levi's,userSellIn,18.58,59.79,moderate,718,False,False,0.11750000000000001,
ITEM00720,2025-06-27 05:32:43,2025-07-23 03:24:49,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,0,0,0,0,0,0,100",White,Kids,Zara,donation,16.85,32.62,moderate,719,False,True,,-0.4
ITEM00721,2025-06-12 19:06:02,2025-09-28 17:50:05,recycled,Topwear,Shirt,Polo,Women,0,"0,0,0,71,29,0,0,0",Red,42,Zara,userSellIn,21.72,0.0,minor,720,False,False,0.65,
ITEM00722,2025-06-22 05:24:04,2025-08-12 08:33:40,sold,One-Piece,Dress,Summer Dress,Kids,4,"0,0,100,0,0,0,0,0",Multicolor,XS,Uniqlo,donation,3.13,6.98,none,721,False,False,0.11750000000000001,
ITEM00723,2025-07-01 10:55:52,2025-08-21 16:01:29,recycled,Footwear,Shoes,Heels,Men,2,"0,0,52,0,0,0,48,0",Multicolor,S,Levi's,userSellIn,12.45,0.0,heavy,722,False,False,,-0.1585
ITEM00724,2025-06-12 22:20:54,2025-09-06 16:21:46,disposed,Accessories,General,Belt,Women,2,"0,0,0,0,0,0,100,0",Blue,XS,Uniqlo,donation,8.64,0.0,none,723,False,True,0.1,-0.41
ITEM00725,2025-06-21 22:38:14,2025-07-27 21:41:59,sold,One-Piece,Dress,Evening Dress,Kids,4,"0,0,0,48,0,0,0,52",Grey,38,Patagonia,userSellIn,26.82,65.07,minor,724,False,False,0.11750000000000001,
ITEM00726,2025-06-06 02:46:13,2025-08-20 16:57:18,sold,Bottomwear,Pants,Jeans,Women,5,"0,76,0,0,0,0,0,24",Beige,M,Levi's,userSellIn,14.05,34.18,heavy,725,False,False,0.1,
ITEM00727,2025-06-24 10:52:57,2025-08-26 06:55:28,recycled,One-Piece,Dress,Evening Dress,Kids,2,"0,0,41,0,0,59,0,0",Green,XL,H&M,bulkWholesale,29.4,0.0,none,726,False,False,0.2,
ITEM00728,2025-06-09 02:00:37,2025-07-20 17:14:48,recycled,Bottomwear,Skirt,Mini Skirt,Kids,2,"0,0,100,0,0,0,0,0",Blue,Kids,Zara,userSellIn,11.63,0.0,moderate,727,False,False,0.2,
ITEM00729,2025-06-22 22:41:05,2025-08-09 18:28:30,sold,Topwear,Jacket,Hoodie,Unisex,10,"0,0,0,100,0,0,0,0",Blue,40,Levi's,userSellIn,0.59,1.56,none,728,False,False,1.2,-0.47500000000000003
ITEM00730,2025-06-09 17:24:17,2025-08-04 22:40:07,sold,Bottomwear,Skirt,Mini Skirt,Men,9,"0,0,78,22,0,0,0,0",Green,Kids,Zara,donation,15.55,44.84,minor,729,False,True,,-0.2
ITEM00731,2025-07-01 03:43:15,2025-08-24 06:13:26,recycled,Footwear,Shoes,Sneakers,Men,2,"0,0,0,0,0,86,14,0",Blue,S,Nike,bulkWholesale,11.68,0.0,heavy,730,False,False,,-0.1585
ITEM00732,2025-06-13 08:00:40,2025-09-14 11:24:44,recycled,Bottomwear,Skirt,Mini Skirt,Kids,0,"0,0,0,65,0,0,0,35",Green,38,Patagonia,userSellIn,23.62,0.0,heavy,731,False,False,0.2,
ITEM00733,2025-06-25 07:30:54,2025-09-24 22:01:25,sold,Topwear,Shirt,T-Shirt,Men,3,"0,51,0,0,0,49,0,0",Multicolor,40,Zara,userSellIn,16.9,54.86,heavy,732,False,True,1.2,-0.3
ITEM00734,2025-06-12 20:57:55,2025-09-18 21:39:51,disposed,One-Piece,Dress,Casual Dress,Men,1,"0,0,100,0,0,0,0,0",White,S,Patagonia,userSellIn,16.63,0.0,heavy,733,False,False,0.15,-0.3
ITEM00735,2025-06-08 02:15:18,2025-09-10 07:25:00,sold,Footwear,Shoes,Heels,Women,5,"0,0,0,0,12,0,88,0",Green,L,Zara,userSellIn,1.9,3.9,moderate,734,False,False,0.1,-0.017
ITEM00736,2025-06-24 18:46:21,2025-07-22 14:38:51,sold,Bottomwear,Pants,Shorts,Men,4,"0,0,0,0,78,0,22,0",Grey,XS,Zara,bulkWholesale,27.17,44.71,minor,735,False,True,0.035,-0.3
ITEM00737,2025-06-20 03:31:00,2025-09-07 13:28:55,sold,Footwear,Shoes,Sneakers,Men,5,"0,0,48,0,0,52,0,0",Black,40,Nike,bulkWholesale,13.97,25.56,moderate,736,False,False,,-0.1585
ITEM00738,2025-06-10 20:06:58,2025-10-02 00:21:38,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,0,0,0,100,0,0,0",Grey,XS,Nike,donation,15.75,29.73,none,737,False,False,,-0.4
ITEM00739,2025-06-17 13:51:51,2025-07-26 09:52:44,disposed,Topwear,Jacket,Winter Coat,Kids,0,"0,0,0,0,100,0,0,0",Grey,42,Uniqlo,bulkWholesale,25.83,0.0,none,738,False,False,0.7,
ITEM00740,2025-06-17 01:56:00,2025-07-31 01:43:34,sold,Bottomwear,Pants,Chinos,Kids,4,"0,0,94,0,6,0,0,0",Blue,42,Uniqlo,userSellIn,13.13,32.67,moderate,739,False,False,0.11750000000000001,
ITEM00741,2025-06-06 03:26:26,2025-07-19 17:56:47,recycled,Topwear,Shirt,Polo,Unisex,2,"19,0,0,0,0,81,0,0",Multicolor,34,Nike,donation,26.65,0.0,minor,740,False,False,1.2,-0.4
ITEM00742,2025-06-28 12:41:27,2025-09-04 22:49:29,sold,Topwear,Shirt,Blouse,Unisex,4,"71,0,0,0,0,0,29,0",Beige,34,Patagonia,userSellIn,19.51,56.85,heavy,741,False,True,0.6174999999999999,-0.4
ITEM00743,2025-06-26 05:19:24,2025-08-16 05:10:29,sold,Bottomwear,Skirt,Mini Skirt,Kids,10,"0,0,0,68,32,0,0,0",Grey,M,Levi's,bulkWholesale,22.99,74.76,none,742,False,True,0.2,-0.55
ITEM00744,2025-07-02 00:21:58,2025-07-26 08:10:58,sold,Topwear,Jacket,Winter Coat,Kids,3,"0,0,0,0,0,0,0,100",Grey,Kids,H&M,donation,13.71,32.49,moderate,743,False,False,0.7,
ITEM00745,2025-06-16 21:34:40,2025-09-02 04:59:02,sold,One-Piece,Dress,Evening Dress,Kids,9,"0,44,56,0,0,0,0,0",Blue,34,Adidas,bulkWholesale,29.75,66.78,minor,744,False,False,0.2,-0.1
ITEM00746,2025-06-21 20:33:40,2025-10-01 21:18:57,sold,Topwear,Jacket,Winter Coat,Unisex,9,"0,0,0,0,21,0,79,0",Multicolor,36,Nike,donation,10.4,28.08,minor,745,False,True,1.2,-0.25
ITEM00747,2025-06-15 05:58:41,2025-09-03 10:19:42,sold,Topwear,Jacket,Blazer,Kids,4,"0,0,0,0,0,100,0,0",Beige,38,H&M,userSellIn,7.15,16.1,minor,746,False,False,0.4783333333333333,
ITEM00748,2025-06-14 14:00:53,2025-09-25 01:16:36,recycled,Topwear,Shirt,Blouse,Kids,2,"68,32,0,0,0,0,0,0",Beige,XS,Patagonia,userSellIn,16.05,0.0,minor,747,False,False,0.7,
ITEM00749,2025-07-04 09:59:46,2025-08-08 01:07:53,disposed,Accessories,General,Handbag,Unisex,1,"0,0,0,80,0,20,0,0",White,Kids,Nike,userSellIn,19.65,0.0,none,748,False,True,0.15,-0.405
ITEM00750,2025-06-15 00:16:21,2025-08-22 18:19:47,sold,Topwear,Jacket,Hoodie,Women,9,"0,0,0,100,0,0,0,0",Blue,S,Nike,donation,0.21,0.37,none,749,False,False,0.65,-0.1
ITEM00751,2025-07-05 15:14:22,2025-09-20 22:55:51,sold,Topwear,Jacket,Blazer,Unisex,7,"0,100,0,0,0,0,0,0",Multicolor,M,Patagonia,userSellIn,13.03,28.56,none,750,False,False,1.2,-0.4
ITEM00752,2025-06-14 01:53:03,2025-08-29 06:28:01,sold,Bottomwear,Skirt,Mini Skirt,Women,6,"9,0,0,0,0,0,91,0",Red,XS,H&M,userSellIn,13.24,22.15,heavy,751,False,False,0.1,
ITEM00753,2025-06-24 02:31:39,2025-08-05 00:19:39,sold,One-Piece,Dress,Evening Dress,Women,7,"0,0,0,0,20,0,80,0",Red,34,Uniqlo,bulkWholesale,7.65,17.63,none,752,False,False,0.1,
ITEM00754,2025-06-27 09:54:04,2025-07-30 13:20:03,disposed,Footwear,Shoes,Heels,Unisex,1,"53,0,0,0,0,0,0,47",Beige,Kids,Zara,donation,27.24,0.0,heavy,753,False,False,0.15,-0.20850000000000002
ITEM00755,2025-06-12 16:58:00,2025-09-28 21:01:36,sold,Accessories,General,Handbag,Unisex,7,"0,0,100,0,0,0,0,0",Beige,36,Adidas,donation,6.02,12.57,none,754,False,False,,-0.405
